0.118,0.108,-0.055,-0.038,0.092,-0.074,0.075,0.004,-0.025,0.073,-0.060,-0.071,0.078,-0.186,0.018
0.505,-0.008,0.300,0.019,-0.205,-0.191,-0.267,0.105,0.196,0.102,0.031,-0.151,-0.396,0.076,0.307
0.619,-0.039,0.037,-0.684,0.174,-0.171,-0.404,0.107,0.458,-0.001,0.165,-0.252,-0.060,0.345,-0.056
0.885,0.017,0.058,-0.423,0.307,-0.245,0.425,-0.276,0.023,0.194,0.103,-0.268,-0.219,-0.543,0.280
0.957,-0.141,-0.116,0.216,0.061,-0.155,0.164,-0.009,-0.179,-0.121,0.591,-0.229,0.311,0.021,0.304
1.441,-0.026,-0.404,0.413,0.160,0.101,-0.297,-0.585,-0.112,-0.001,-0.216,0.026,0.358,-0.159,0.453
1.405,0.471,-0.296,-0.096,-0.085,-0.043,-0.282,0.009,-0.312,0.441,-0.025,0.018,0.316,-0.386,0.251
1.447,-0.019,-0.099,-0.246,0.037,-0.099,-0.317,-0.038,-0.131,-0.100,-0.207,0.216,0.335,0.084,-0.021
0.941,0.334,0.058,0.243,0.338,-0.041,0.061,0.013,0.153,0.418,-0.249,0.303,-0.092,0.096,-0.074
1.809,0.515,-0.330,0.002,-0.057,-0.445,-0.723,0.252,0.368,-0.132,-0.216,0.257,0.053,0.618,-0.010
1.424,0.360,-0.270,-0.472,-0.236,-0.248,-0.886,0.217,0.008,0.097,-0.193,0.085,0.457,0.516,-0.192
2.389,0.783,-0.592,-0.269,0.131,-0.341,-0.737,0.470,0.036,0.252,-0.124,0.156,0.021,0.498,0.250
2.513,0.936,0.393,-0.650,0.123,-0.300,-0.855,0.070,0.201,-0.299,0.093,-0.485,0.454,0.607,0.236
2.334,1.052,0.177,-0.047,-0.185,-0.065,-1.032,-0.084,-0.331,-0.518,0.543,-0.055,0.259,0.758,0.223
2.233,0.446,-0.357,-0.507,-0.223,-0.429,-0.704,-0.023,0.049,0.153,-0.053,-0.278,-0.003,0.327,0.290
2.550,0.584,0.285,-0.129,-0.672,-0.967,-0.996,-0.277,-0.364,-0.223,-0.279,0.042,0.178,0.864,-0.225
2.402,0.492,-0.673,-0.938,0.017,-0.561,-0.436,-0.190,0.143,-0.530,0.000,-0.220,-0.187,0.450,0.300
2.848,0.538,0.343,-0.652,-0.362,-0.872,-0.723,-0.331,-0.203,-0.307,-0.281,-0.098,0.091,0.600,-0.565
2.543,0.799,-0.132,0.114,0.013,-0.328,-0.562,0.199,-0.118,-0.849,0.465,-0.332,0.235,0.952,0.226
2.837,1.003,-0.189,-0.285,0.090,-0.611,-1.117,0.080,-0.071,-0.894,0.374,-0.133,0.431,1.409,-0.004
2.686,0.734,-0.075,0.015,0.265,-0.234,-0.810,0.094,-0.090,-1.022,0.386,-0.272,0.187,1.088,0.221
2.984,0.777,0.033,-0.265,0.046,-0.478,-0.367,-0.021,-0.266,-0.946,0.222,-0.290,0.169,0.738,-0.067
2.690,0.872,-0.052,0.057,-0.171,-0.715,-0.661,-0.006,-0.261,-0.615,0.147,-0.005,0.353,0.895,-0.275
2.690,0.872,-0.052,0.057,-0.171,-0.715,-0.661,-0.006,-0.261,-0.615,0.147,-0.005,0.353,0.895,-0.275
2.826,0.895,-0.131,-0.275,-0.101,-0.583,-0.958,-0.184,-0.189,-0.976,0.207,-0.229,0.200,1.223,0.013
2.630,0.752,-0.066,0.109,-0.047,-0.646,-0.492,0.070,-0.220,-0.842,0.175,-0.108,0.483,1.002,-0.083
2.652,0.994,-0.147,-0.044,-0.076,-0.525,-0.744,0.118,-0.170,-0.880,0.248,-0.040,0.432,1.067,-0.072
2.804,0.909,-0.068,-0.129,-0.195,-0.525,-0.686,-0.054,-0.231,-0.708,0.105,0.028,0.058,0.952,-0.060
2.810,0.934,-0.134,0.058,0.026,-0.606,-0.872,0.257,-0.286,-0.885,0.236,-0.149,0.501,1.238,-0.178
3.056,0.758,0.173,-0.013,-0.245,-0.608,-0.609,-0.036,-0.327,-0.788,0.105,0.006,0.361,1.076,-0.312
2.931,0.701,0.075,0.095,-0.303,-0.668,-0.536,0.001,-0.379,-0.685,0.027,0.023,0.211,0.930,-0.433
3.046,0.952,0.208,-0.089,-0.171,-0.575,-0.999,-0.022,-0.322,-0.911,0.069,0.016,0.355,1.340,-0.266
3.167,0.780,0.171,-0.226,-0.265,-0.533,-0.551,0.314,-0.302,-0.784,-0.000,0.103,0.363,0.973,-0.580
2.975,0.733,0.128,0.019,-0.158,-0.583,-0.573,0.171,-0.396,-0.880,0.037,0.043,0.333,1.093,-0.459
2.985,0.921,0.208,0.093,-0.324,-0.550,-0.728,-0.234,-0.360,-0.890,0.178,0.077,0.218,1.110,-0.136
2.982,0.847,0.124,-0.092,-0.321,-0.622,-0.710,0.193,-0.280,-0.883,0.040,0.158,0.444,1.140,-0.455
3.053,0.805,0.130,-0.012,-0.273,-0.672,-0.731,0.241,-0.411,-0.885,-0.010,0.125,0.526,1.177,-0.517
3.071,0.730,0.212,-0.126,-0.261,-0.602,-0.614,0.325,-0.376,-0.843,-0.070,0.153,0.370,1.108,-0.553
3.057,0.822,0.123,-0.018,-0.318,-0.637,-0.729,0.138,-0.317,-0.852,0.051,0.092,0.474,1.148,-0.472
2.973,0.834,0.152,0.047,-0.276,-0.551,-0.679,0.006,-0.348,-0.891,0.144,0.067,0.463,1.130,-0.281
2.981,0.812,0.097,-0.023,-0.327,-0.592,-0.697,0.168,-0.292,-0.901,0.055,0.117,0.415,1.163,-0.470
2.958,0.811,0.117,-0.013,-0.307,-0.615,-0.681,0.141,-0.297,-0.900,0.045,0.100,0.424,1.140,-0.468
2.941,0.792,0.155,-0.071,-0.313,-0.558,-0.731,0.246,-0.267,-0.883,0.074,0.107,0.466,1.171,-0.552
3.095,0.755,0.065,-0.087,-0.275,-0.510,-0.633,0.292,-0.278,-0.841,-0.006,0.115,0.308,1.032,-0.596
3.073,0.794,0.083,-0.131,-0.288,-0.534,-0.547,0.269,-0.273,-0.814,0.018,0.091,0.263,0.984,-0.561
3.132,0.808,0.103,-0.097,-0.329,-0.570,-0.568,0.294,-0.307,-0.866,-0.000,0.124,0.361,1.049,-0.593
3.108,0.790,0.056,-0.089,-0.266,-0.581,-0.634,0.314,-0.266,-0.901,-0.011,0.126,0.326,1.037,-0.601
3.127,0.830,0.074,-0.130,-0.299,-0.544,-0.586,0.281,-0.296,-0.893,0.024,0.118,0.336,1.061,-0.578
3.074,0.806,0.067,-0.097,-0.298,-0.529,-0.518,0.261,-0.270,-0.867,0.045,0.105,0.285,1.004,-0.567
3.123,0.782,0.051,-0.075,-0.284,-0.524,-0.546,0.297,-0.309,-0.892,0.006,0.078,0.306,1.057,-0.574
